ID_RAMO,DESC_RAMO,ID_MODALIDAD,DESC_MODALIDAD,ID_PP,DESC_PP,ID_ODS,DESC_ODS,ID_METAODS,DESC_METAODS,ID_SM1,DESC_SM1,ID_SM2,DESC_SM2,ID_SM3,DESC_SM3,ID_SM4,DESC_SM4,ID_SM5,DESC_SM5,ID_SM6,DESC_SM6,ID_TCONTRIBUCION,DESC_TCONTRIBUCION,colour
33,Aportaciones Federales para Entidades Federativas y Municipios,I,Gasto Federalizado,4,FAIS Municipal y de las Demarcaciones Territoriales del Distrito Federal,6,Garantizar la disponibilidad de agua y su gestin sostenible y el saneamiento para todos,1,"Para 2030, lograr el acceso universal y equitativo al agua potable, a un precio asequible para todos",2,Acceso universal y equitativo,2,Precio asequible,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,1-Contribucin Directa,#26BDE2
33,Aportaciones Federales para Entidades Federativas y Municipios,I,Gasto Federalizado,4,FAIS Municipal y de las Demarcaciones Territoriales del Distrito Federal,6,Garantizar la disponibilidad de agua y su gestin sostenible y el saneamiento para todos,2,"Para 2030, lograr el acceso equitativo a servicios de saneamiento e higiene adecuados para todos y poner fin a la defecacin al aire libre, prestando especial atencin a las necesidades de las mujeres y las nias y las personas en situaciones vulnerables",2,Acceso equitativo,2,Fin a la defecacin al aire libre,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,1-Contribucin Directa,#26BDE2
33,Aportaciones Federales para Entidades Federativas y Municipios,I,Gasto Federalizado,4,FAIS Municipal y de las Demarcaciones Territoriales del Distrito Federal,6,Garantizar la disponibilidad de agua y su gestin sostenible y el saneamiento para todos,3,"Para 2030, mejorar la calidad del agua mediante la reduccin de la contaminacin, la eliminacin del vertimiento y la reduccin al mnimo de la descarga de materiales y productos qumicos peligrosos, la reduccin a la mitad del porcentaje de aguas residuales sin tratar y un aumento sustancial del reciclado y la reutilizacin en condiciones de seguridad a nivel mundial",2,Reduccin de la contaminacin,2,Eliminacin del vertimiento del agua,2,Reduccin de descarga de materiales y productos qumicos peligrosos,2,Reduccin de aguas residuales sin tratar,2,Reciclaje y reutilizacin del agua en condiciones de seguridad,1,No aplica,1,1-Contribucin Directa,#26BDE2
33,Aportaciones Federales para Entidades Federativas y Municipios,I,Gasto Federalizado,4,FAIS Municipal y de las Demarcaciones Territoriales del Distrito Federal,6,Garantizar la disponibilidad de agua y su gestin sostenible y el saneamiento para todos,4,"Para 2030, aumentar sustancialmente la utilizacin eficiente de los recursos hdricos en todos los sectores y asegurar la sostenibilidad de la extraccin y el abastecimiento de agua dulce para hacer frente a la escasez de agua y reducir sustancialmente el nmero de personas que sufren de escasez de agua",2,Uso eficiente en todos los sectores,2,Sostenibilidad de la extraccin,2,Abastecimiento de agua dulce,2,Reducir la escasez de agua,1,No aplica,1,No aplica,1,1-Contribucin Directa,#26BDE2
33,Aportaciones Federales para Entidades Federativas y Municipios,I,Gasto Federalizado,4,FAIS Municipal y de las Demarcaciones Territoriales del Distrito Federal,7,"Garantizar el acceso a una energa asequible, segura, sostenible y moderna para todos",1,"Para 2030, garantizar el acceso universal a servicios de energa asequibles, confiables y modernos",2,Servicios asequibles,2,Servicios confiables,2,Servicios modernos,1,No aplica,1,No aplica,1,No aplica,1,1-Contribucin Directa,#FCC30B
33,Aportaciones Federales para Entidades Federativas y Municipios,I,Gasto Federalizado,4,FAIS Municipal y de las Demarcaciones Territoriales del Distrito Federal,7,"Garantizar el acceso a una energa asequible, segura, sostenible y moderna para todos",2,"Para 2030, aumentar sustancialmente el porcentaje de la energa renovable en el conjunto de fuentes de energa",1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,1-Contribucin Directa,#FCC30B
33,Aportaciones Federales para Entidades Federativas y Municipios,I,Gasto Federalizado,4,FAIS Municipal y de las Demarcaciones Territoriales del Distrito Federal,9,"Construir infraestructuras resilientes, promover la industrializacin inclusiva y sostenible y fomentar la innovacin",1,"Desarrollar infraestructuras fiables, sostenibles, resilientes y de calidad, incluidas infraestructuras regionales y transfronterizas, para apoyar el desarrollo econmico y el bienestar humano, con especial hincapi en el acceso equitativo y asequible para todos.",2,Fomentar el desarrollo econmico,2,Fomentar el bienestar humano,2,Acceso equitativo y asequible a la infraestructura,1,No aplica,1,No aplica,1,No aplica,1,1-Contribucin Directa,#FD6925
33,Aportaciones Federales para Entidades Federativas y Municipios,I,Gasto Federalizado,4,FAIS Municipal y de las Demarcaciones Territoriales del Distrito Federal,11,"Lograr que las ciudades y los asentamientos humanos sean inclusivos, seguros, resilientes y sostenibles.",1,"Para 2030, asegurar el acceso de todas las personas a viviendas y servicios bsicos adecuados, seguros y asequibles y mejorar los barrios marginales",2,"Vivienda y servicios adecuados, seguros y asequibles",2,Mejoramiento de los barrios marginales,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,1-Contribucin Directa,#FD9D24
33,Aportaciones Federales para Entidades Federativas y Municipios,I,Gasto Federalizado,4,FAIS Municipal y de las Demarcaciones Territoriales del Distrito Federal,11,"Lograr que las ciudades y los asentamientos humanos sean inclusivos, seguros, resilientes y sostenibles.",5,"Para 2030, reducir de forma significativa el nmero de muertes y de personas afectadas por los desastres, incluidos los relacionados con el agua, y reducir sustancialmente las prdidas econmicas directas vinculadas al producto interno bruto mundial causadas por los desastres, haciendo especial hincapi en la proteccin de los pobres y las personas en situaciones vulnerables.",2,Reduccin de muertes y personas afectadas,2,Reduccin de prdidas econmicas,1,No aplica,1,No aplica,1,No aplica,1,No aplica,2,2-Contribucin Indirecta,#FD9D24
33,Aportaciones Federales para Entidades Federativas y Municipios,I,Gasto Federalizado,14,FONE Otros de Gasto Corriente,4,"Garantizar una educacin inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos.",6,"Para 2030, garantizar que todos los jvenes y al menos una proporcin sustancial de los adultos, tanto hombres como mujeres, tengan competencias de lectura, escritura y aritmtica",2,Lectura,2,Escritura,2,Aritmtica,1,No aplica,1,No aplica,1,No aplica,2,2-Contribucin Indirecta,#C5192D
33,Aportaciones Federales para Entidades Federativas y Municipios,I,Gasto Federalizado,15,FONE Gasto de Operacin,4,"Garantizar una educacin inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos.",6,"Para 2030, garantizar que todos los jvenes y al menos una proporcin sustancial de los adultos, tanto hombres como mujeres, tengan competencias de lectura, escritura y aritmtica",2,Lectura,2,Escritura,2,Aritmtica,1,No aplica,1,No aplica,1,No aplica,2,2-Contribucin Indirecta,#C5192D
33,Aportaciones Federales para Entidades Federativas y Municipios,I,Gasto Federalizado,16,FONE Fondo de Compensacin,4,"Garantizar una educacin inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos.",10,"Para 2030, aumentar sustancialmente la oferta de maestros calificados, entre otras cosas mediante la cooperacin internacional para la formacin de docentes en los pases en desarrollo, especialmente los pases menos adelantados y los pequeos Estados insulares en desarrollo",1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,2,2-Contribucin Indirecta,#C5192D
6,Hacienda y Crdito Pblico,F,Promocin y fomento,34,Operacin de crdito y garantas al sector rural y pesquero,8,"Promover el crecimiento econmico sostenido, inclusivo y sostenible, el empleo pleno y productivo y el trabajo decente para todos.",3,"Promover polticas orientadas al desarrollo que apoyen las actividades productivas, la creacin de empleo decente, el emprendimiento, la creatividad y la innovacin, y alentar la oficializacin y el crecimiento de las microempresas y las pequeas y medianas empresas, entre otras cosas mediante el acceso a servicios financieros",2,Actividades productivas,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,2,2-Contribucin Indirecta,#A21942
10,Economa,S,Sujetos a Reglas de Operacin,151,Programa para el Desarrollo de la Industria de Software (PROSOFT) y la Innovacin,9,"Construir infraestructuras resilientes, promover la industrializacin inclusiva y sostenible y fomentar la innovacin",8,Aumentar de forma significativa el acceso a la tecnologa de la informacin y las comunicaciones y esforzarse por facilitar el acceso universal y asequible a Internet en los pases menos adelantados a ms tardar en 2020,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,1-Contribucin Directa,#FD6925
4,Gobernacin,U,Otros Subsidios,8,Subsidios para las acciones de bsqueda de Personas Desaparecidas y No Localizadas,16,"Promover sociedades pacficas e inclusivas para el desarrollo sostenible, facilitar el acceso a la justicia para todos y crear instituciones eficaces, responsables e inclusivas a todos los niveles",1,Reducir considerablemente todas las formas de violencia y las tasas de mortalidad conexas en todo el mundo,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,2,2-Contribucin Indirecta,#00689D
13,Marina,K,Proyectos de Inversin,27,Mantenimiento de infraestructura,9,"Construir infraestructuras resilientes, promover la industrializacin inclusiva y sostenible y fomentar la innovacin",4,"Para 2030, mejorar la infraestructura y reajustar las industrias para que sean sostenibles, usando los recursos con mayor eficacia y promoviendo la adopcin de tecnologas y procesos industriales limpios y ambientalmente racionales, y logrando que todos los pases adopten medidas de acuerdo con sus capacidades respectivas",2,Uso eficiente de recursos,2,Adopcin de tecnologas limpias,2,Procesos inductriales limpios y ambientales,1,No aplica,1,No aplica,1,No aplica,2,2-Contribucin Indirecta,#FD6925
6,Hacienda y Crdito Pblico,K,Proyectos de Inversin,27,Mantenimiento de infraestructura,8,"Promover el crecimiento econmico sostenido, inclusivo y sostenible, el empleo pleno y productivo y el trabajo decente para todos.",10,"Fortalecer la capacidad de las instituciones financieras nacionales para alentar y ampliar el acceso a los servicios bancarios, financieros y de seguros para todos",1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,2,2-Contribucin Indirecta,#A21942
18,Energa,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1,Actividades de apoyo administrativo,16,"Promover sociedades pacficas e inclusivas para el desarrollo sostenible, facilitar el acceso a la justicia para todos y crear instituciones eficaces, responsables e inclusivas a todos los niveles",6,"Crear instituciones eficaces, responsables y transparentes a todos los niveles",2,Instituciones eficaces,2,Instituciones responsables,2,Instituciones transparentes,1,No aplica,1,No aplica,1,No aplica,2,2-Contribucin Indirecta,#00689D
16,Medio Ambiente y Recursos Naturales,E,Prestacin de Servicios Pblicos,1,Operacin y mantenimiento de infraestructura hdrica,6,Garantizar la disponibilidad de agua y su gestin sostenible y el saneamiento para todos,4,"Para 2030, aumentar sustancialmente la utilizacin eficiente de los recursos hdricos en todos los sectores y asegurar la sostenibilidad de la extraccin y el abastecimiento de agua dulce para hacer frente a la escasez de agua y reducir sustancialmente el nmero de personas que sufren de escasez de agua",1,No aplica,1,No aplica,2,Abastecimiento de agua dulce,2,Reducir la escasez de agua,1,No aplica,1,No aplica,1,1-Contribucin Directa,#26BDE2
16,Medio Ambiente y Recursos Naturales,G,Regulacin y supervisin,5,Inspeccin y Vigilancia del Medio Ambiente y Recursos Naturales,9,"Construir infraestructuras resilientes, promover la industrializacin inclusiva y sostenible y fomentar la innovacin",4,"Para 2030, mejorar la infraestructura y reajustar las industrias para que sean sostenibles, usando los recursos con mayor eficacia y promoviendo la adopcin de tecnologas y procesos industriales limpios y ambientalmente racionales, y logrando que todos los pases adopten medidas de acuerdo con sus capacidades respectivas",1,No aplica,1,No aplica,2,Procesos inductriales limpios y ambientales,1,No aplica,1,No aplica,1,No aplica,2,2-Contribucin Indirecta,#FD6925
16,Medio Ambiente y Recursos Naturales,G,Regulacin y supervisin,5,Inspeccin y Vigilancia del Medio Ambiente y Recursos Naturales,11,"Lograr que las ciudades y los asentamientos humanos sean inclusivos, seguros, resilientes y sostenibles.",6,"Para 2030, reducir el impacto ambiental negativo per cpita de las ciudades, incluso prestando especial atencin a la calidad del aire y la gestin de los desechos municipales y de otro tipo.",2,Calidad del aire,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,2,2-Contribucin Indirecta,#FD9D24
16,Medio Ambiente y Recursos Naturales,G,Regulacin y supervisin,5,Inspeccin y Vigilancia del Medio Ambiente y Recursos Naturales,14,"Conservar y utilizar en forma sostenible los ocanos, los mares y los recursos marinos para el desarrollo sostenible.",1,"Para 2025, prevenir y reducir de manera significativa la contaminacin marina de todo tipo, en particular la contaminacin producida por actividades realizadas en tierra firme, incluidos los detritos marinos y la contaminacin por nutrientes",2,Contaminacin por actividades realizadas en tierra firme,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,2,2-Contribucin Indirecta,#0A97D9
16,Medio Ambiente y Recursos Naturales,G,Regulacin y supervisin,5,Inspeccin y Vigilancia del Medio Ambiente y Recursos Naturales,14,"Conservar y utilizar en forma sostenible los ocanos, los mares y los recursos marinos para el desarrollo sostenible.",2,"Para 2020, gestionar y proteger de manera sostenible los ecosistemas marinos y costeros con miras a evitar efectos nocivos importantes, incluso mediante el fortalecimiento de su resiliencia, y adoptar medidas para restaurarlos con objeto de restablecer la salud y la productividad de los ocanos",1,No aplica,2,Medidas de restauracin,1,No aplica,1,No aplica,1,No aplica,1,No aplica,2,2-Contribucin Indirecta,#0A97D9
16,Medio Ambiente y Recursos Naturales,G,Regulacin y supervisin,5,Inspeccin y Vigilancia del Medio Ambiente y Recursos Naturales,15,"Promover el uso sostenible de los ecosistemas terrestres, luchar contra la desertificacin, detener e invertir la degradacin de las tierras y frenar la prdida de la diversidad biolgica.",3,"Para 2030, luchar contra la desertificacin, rehabilitar las tierras y los suelos degradados, incluidas las tierras afectadas por la desertificacin, la sequa y las inundaciones, y procurar lograr un mundo con una degradacin neutra del suelo",2,Luchar contra la desertificacin,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,2,2-Contribucin Indirecta,#56C02B
16,Medio Ambiente y Recursos Naturales,G,Regulacin y supervisin,10,Gestin integral y sustentable del agua,6,Garantizar la disponibilidad de agua y su gestin sostenible y el saneamiento para todos,4,"Para 2030, aumentar sustancialmente la utilizacin eficiente de los recursos hdricos en todos los sectores y asegurar la sostenibilidad de la extraccin y el abastecimiento de agua dulce para hacer frente a la escasez de agua y reducir sustancialmente el nmero de personas que sufren de escasez de agua",2,Uso eficiente en todos los sectores,2,Sostenibilidad de la extraccin,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,1-Contribucin Directa,#26BDE2
16,Medio Ambiente y Recursos Naturales,G,Regulacin y supervisin,10,Gestin integral y sustentable del agua,6,Garantizar la disponibilidad de agua y su gestin sostenible y el saneamiento para todos,5,"Para 2030, poner en prctica la gestin integrada de los recursos hdricos a todos los niveles, incluso mediante la cooperacin transfronteriza, segn proceda",2,Gestin integrada a todos los niveles,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,1-Contribucin Directa,#26BDE2
16,Medio Ambiente y Recursos Naturales,K,Proyectos de Inversin,7,"Infraestructura de agua potable, alcantarillado y saneamiento",6,Garantizar la disponibilidad de agua y su gestin sostenible y el saneamiento para todos,4,"Para 2030, aumentar sustancialmente la utilizacin eficiente de los recursos hdricos en todos los sectores y asegurar la sostenibilidad de la extraccin y el abastecimiento de agua dulce para hacer frente a la escasez de agua y reducir sustancialmente el nmero de personas que sufren de escasez de agua",1,No aplica,1,No aplica,2,Abastecimiento de agua dulce,2,Reducir la escasez de agua,1,No aplica,1,No aplica,1,1-Contribucin Directa,#26BDE2
16,Medio Ambiente y Recursos Naturales,K,Proyectos de Inversin,129,Infraestructura para la Proteccin de Centros de Poblacin y reas Productivas,11,"Lograr que las ciudades y los asentamientos humanos sean inclusivos, seguros, resilientes y sostenibles.",9,"Para 2020, aumentar sustancialmente el nmero de ciudades y asentamientos humanos que adoptan y ponen en marcha polticas y planes integrados para promover la inclusin, el uso eficiente de los recursos, la mitigacin del cambio climtico y la adaptacin a l y la resiliencia ante los desastres, y desarrollar y poner en prctica, en consonancia con el Marco de Sendai para la Reduccin del Riesgo de Desastres 2015-2030, la gestin integral de los riesgos de desastre a todos los niveles.",1,No aplica,1,No aplica,1,No aplica,2,Resiliencia ante los desastres,2,Gestin de riesgos de desastres,1,No aplica,1,1-Contribucin Directa,#FD9D24
5,Relaciones Exteriores,P,"Planeacin, seguimiento y evaluacin de polticas pblicas",5,Promocin y defensa de los intereses de Mxico en el mbito multilateral,15,"Promover el uso sostenible de los ecosistemas terrestres, luchar contra la desertificacin, detener e invertir la degradacin de las tierras y frenar la prdida de la diversidad biolgica.",5,"Adoptar medidas urgentes y significativas para reducir la degradacin de los hbitats naturales, detener la prdida de la diversidad biolgica y, para 2020, proteger las especies amenazadas y evitar su extincin.",2,Detener la prdida de diversidad biolgica,2,Proteger especies en peligro de extincin,1,No aplica,1,No aplica,1,No aplica,1,No aplica,2,2-Contribucin Indirecta,#56C02B
5,Relaciones Exteriores,P,"Planeacin, seguimiento y evaluacin de polticas pblicas",5,Promocin y defensa de los intereses de Mxico en el mbito multilateral,17,Fortalecer los medios de ejecucin y revitalizar la Alianza Mundial para el Desarrollo Sostenible,18,"Para 2020, mejorar la prestacin de apoyo para el fomento de la capacidad a los pases en desarrollo, incluidos los pases menos adelantados y los pequeos Estados insulares en desarrollo, con miras a aumentar de forma significativa la disponibilidad de datos oportunos, fiables y de alta calidad desglosados por grupos de ingresos, gnero, edad, raza, origen tnico, condicin migratoria, discapacidad, ubicacin geogrfica y otras caractersticas pertinentes en los contextos nacionales",1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,2,2-Contribucin Indirecta,#19486A
6,Hacienda y Crdito Pblico,F,Promocin y fomento,17,Apoyos a los Sectores Pesquero y Rural,8,"Promover el crecimiento econmico sostenido, inclusivo y sostenible, el empleo pleno y productivo y el trabajo decente para todos.",3,"Promover polticas orientadas al desarrollo que apoyen las actividades productivas, la creacin de empleo decente, el emprendimiento, la creatividad y la innovacin, y alentar la oficializacin y el crecimiento de las microempresas y las pequeas y medianas empresas, entre otras cosas mediante el acceso a servicios financieros",2,Actividades productivas,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,2,2-Contribucin Indirecta,#A21942
6,Hacienda y Crdito Pblico,F,Promocin y fomento,34,Operacin de crdito y garantas al sector rural y pesquero,2,"Poner fin al hambre, lograr la seguridad alimentaria y la mejora de la nutricin y promover la agricultura sostenible",4,"Para 2030, asegurar la sostenibilidad de los sistemas de produccin de alimentos y aplicar prcticas agrcolas resilientes que aumenten la productividad y la produccin, contribuyan al mantenimiento de los ecosistemas, fortalezcan la capacidad de adaptacin al cambio climtico, los fenmenos meteorolgicos extremos, las sequas, las inundaciones y otros desastres, y mejoren progresivamente la calidad del suelo y la tierra",2,Aumento de la productividad y produccin agrcola,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,2,2-Contribucin Indirecta,#DDA63A
47,Entidades no Sectorizadas,P,"Planeacin, seguimiento y evaluacin de polticas pblicas",10,Fortalecimiento de la Igualdad Sustantiva entre Mujeres y Hombres,5,Lograr la igualdad entre los gneros y empoderar a todas las mujeres y las nias,3,"Eliminar todas las prcticas nocivas, como el matrimonio infantil, precoz y forzado y la mutilacin genital femenina",2,"Matrimonio infantil, precoz y forzado",1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,2,2-Contribucin Indirecta,#FF3A21
15,"Desarrollo Agrario, Territorial y Urbano",S,Sujetos a Reglas de Operacin,213,Programa para Regularizar Asentamientos Humanos,11,"Lograr que las ciudades y los asentamientos humanos sean inclusivos, seguros, resilientes y sostenibles.",9,"Para 2020, aumentar sustancialmente el nmero de ciudades y asentamientos humanos que adoptan y ponen en marcha polticas y planes integrados para promover la inclusin, el uso eficiente de los recursos, la mitigacin del cambio climtico y la adaptacin a l y la resiliencia ante los desastres, y desarrollar y poner en prctica, en consonancia con el Marco de Sendai para la Reduccin del Riesgo de Desastres 2015-2030, la gestin integral de los riesgos de desastre a todos los niveles.",2,Promocin de la inclusin,2,Uso eficiente de los recursos,2,Mitigacin y adaptacin del cambio climtico,2,Resiliencia ante los desastres,2,Gestin de riesgos de desastres,1,No aplica,2,2-Contribucin Indirecta,#FD9D24
14,Trabajo y Previsin Social,P,"Planeacin, seguimiento y evaluacin de polticas pblicas",2,Evaluacin del Salario Mnimo,8,"Promover el crecimiento econmico sostenido, inclusivo y sostenible, el empleo pleno y productivo y el trabajo decente para todos.",5,"Para 2030, lograr el empleo pleno y productivo y garantizar un trabajo decente para todos los hombres y mujeres, incluidos los jvenes y las personas con discapacidad, y la igualdad de remuneracin por trabajo de igual valor",1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,1-Contribucin Directa,#A21942
13,Marina,A,Funciones de las Fuerzas Armadas,6,Sistema Educativo naval y programa de becas,5,Lograr la igualdad entre los gneros y empoderar a todas las mujeres y las nias,9,Aprobar y fortalecer polticas acertadas y leyes aplicables para promover la igualdad entre los gneros y el empoderamiento de las mujeres y las nias a todos los niveles,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,1-Contribucin Directa,#FF3A21
11,Educacin Pblica,E,Prestacin de Servicios Pblicos,28,Normalizacin y certificacin en competencias laborales,4,"Garantizar una educacin inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos.",4,"Para 2030, aumentar sustancialmente el nmero de jvenes y adultos que tienen las competencias necesarias, en particular tcnicas y profesionales, para acceder al empleo, el trabajo decente y el emprendimiento",2,Acceso al empleo,2,Empleo decente,2,Emprendimiento,1,No aplica,1,No aplica,1,No aplica,1,1-Contribucin Directa,#C5192D
11,Educacin Pblica,S,Sujetos a Reglas de Operacin,271,Programa Nacional de Convivencia Escolar,4,"Garantizar una educacin inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos.",1,"Para 2030, velar por que todas las nias y todos los nios terminen los ciclos de la enseanza primaria y secundaria, que ha de ser gratuita, equitativa y de calidad y producir resultados escolares pertinentes y eficaces",1,No aplica,2,Educacin equitativa,1,No aplica,1,No aplica,1,No aplica,1,No aplica,2,2-Contribucin Indirecta,#C5192D
11,Educacin Pblica,U,Otros Subsidios,40,Carrera Docente en UPES,4,"Garantizar una educacin inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos.",4,"Para 2030, aumentar sustancialmente el nmero de jvenes y adultos que tienen las competencias necesarias, en particular tcnicas y profesionales, para acceder al empleo, el trabajo decente y el emprendimiento",2,Acceso al empleo,2,Empleo decente,2,Emprendimiento,1,No aplica,1,No aplica,1,No aplica,1,1-Contribucin Directa,#C5192D
10,Economa,S,Sujetos a Reglas de Operacin,21,Programa Nacional de Financiamiento al Microempresario (PRONAFIM),5,Lograr la igualdad entre los gneros y empoderar a todas las mujeres y las nias,5,"Velar por la participacin plena y efectiva de las mujeres y la igualdad de oportunidades de liderazgo a todos los niveles de la adopcin de decisiones en la vida poltica, econmica y pblica",1,No aplica,2,Participacin econmica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,1-Contribucin Directa,#FF3A21
36,Seguridad y Proteccin Ciudadana,E,Prestacin de Servicios Pblicos,4,Administracin del Sistema Federal Penitenciario,16,"Promover sociedades pacficas e inclusivas para el desarrollo sostenible, facilitar el acceso a la justicia para todos y crear instituciones eficaces, responsables e inclusivas a todos los niveles",1,Reducir considerablemente todas las formas de violencia y las tasas de mortalidad conexas en todo el mundo,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,2,2-Contribucin Indirecta,#00689D
10,Economa,S,Sujetos a Reglas de Operacin,21,Programa Nacional de Financiamiento al Microempresario (PRONAFIM),10,Reducir la desigualdad en y entre los pases,2,"Para 2030, potenciar y promover la inclusin social, econmica y poltica de todas las personas, independientemente de su edad, sexo, discapacidad, raza, etnia, origen, religin o situacin econmica u otra condicin",1,No aplica,2,Econmica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,1-Contribucin Directa,#DD1367
15,"Desarrollo Agrario, Territorial y Urbano",U,Otros Subsidios,1,Regularizacin y Registro de Actos Jurdicos Agrarios,5,Lograr la igualdad entre los gneros y empoderar a todas las mujeres y las nias,7,"Emprender reformas que otorguen a las mujeres el derecho a los recursos econmicos en condiciones de igualdad , as como el acceso a la propiedad y al control de las tierras y otros bienes, los servicios financieros, la herencia y los recursos naturales, de conformidad con las leyes nacionales",1,No aplica,2,Acceso a la propiedad y al control de las tierras y otros bienes,1,No aplica,2,Herencia,1,No aplica,1,No aplica,2,2-Contribucin Indirecta,#FF3A21
10,Economa,E,Prestacin de Servicios Pblicos,9,Atencin de trmites y servicios a cargode la Secretara en las entidades federativas,9,"Construir infraestructuras resilientes, promover la industrializacin inclusiva y sostenible y fomentar la innovacin",2,"Promover una industrializacin inclusiva y sostenible y, a ms tardar en 2030, aumentar de manera significativa la contribucin de la industria al empleo y al producto interno bruto, de acuerdo con las circunstancias nacionales, y duplicar esa contribucin en los pases menos adelantados.",1,No aplica,2,Impacto en el PIB,1,No aplica,1,No aplica,1,No aplica,1,No aplica,2,2-Contribucin Indirecta,#FD6925
11,Educacin Pblica,E,Prestacin de Servicios Pblicos,3,Evaluaciones de la calidad de la educacin,4,"Garantizar una educacin inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos.",1,"Para 2030, velar por que todas las nias y todos los nios terminen los ciclos de la enseanza primaria y secundaria, que ha de ser gratuita, equitativa y de calidad y producir resultados escolares pertinentes y eficaces",1,No aplica,1,No aplica,2,Educacin de calidad que genere resultados,1,No aplica,1,No aplica,1,No aplica,2,2-Contribucin Indirecta,#C5192D
11,Educacin Pblica,E,Prestacin de Servicios Pblicos,5,Formacin y certificacin para el trabajo,10,Reducir la desigualdad en y entre los pases,2,"Para 2030, potenciar y promover la inclusin social, econmica y poltica de todas las personas, independientemente de su edad, sexo, discapacidad, raza, etnia, origen, religin o situacin econmica u otra condicin",2,Social,2,Econmica,1,No aplica,1,No aplica,1,No aplica,1,No aplica,1,1-Contribucin Directa,#DD1367
11,Educacin Pblica,E,Prestacin de Servicios Pblicos,11,Desarrollo Cultural,4,"Garantizar una educacin inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos.",7,"Para 2030, garantizar que todos los alumnos adquieran los conocimientos tericos y prcticos necesarios para promover el desarrollo sostenible, entre otras cosas mediante la educacin para el desarrollo sostenible y la adopcin de estilos de vida sostenibles, los derechos humanos, la igualdad entre los gneros, la promocin de una cultura de paz y no violencia, la ciudadana mundial y la valoracin de la diversidad cultural y de la contribucin de la cultura al desarrollo sostenible, entre otros medios",2,Adopcin de estilos de vida sostenibles,2,Derechos humanos,2,Igualdad de gnero,2,Cultura de paz y no violencia,2,Ciudadana mundial,2,Valoracin de la diversidad cultural,2,2-Contribucin Indirecta,#C5192D
11,Educacin Pblica,E,Prestacin de Servicios Pblicos,13,Produccin y transmisin de materiales educativos,4,"Garantizar una educacin inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos.",1,"Para 2030, velar por que todas las nias y todos los nios terminen los ciclos de la enseanza primaria y secundaria, que ha de ser gratuita, equitativa y de calidad y producir resultados escolares pertinentes y eficaces",2,Educacin gratuita,2,Educacin equitativa,2,Educacin de calidad que genere resultados,1,No aplica,1,No aplica,1,No aplica,1,1-Contribucin Directa,#C5192D
